alcohol,amount,attributes,company,description,dilivery,image_src,price,stock,title,url
40 % vol,"0,7 Liter",{'Sorte:': 'Single Malt Whisky'},Us Heit Distillery Frisia Snekerstraat 43 8701 XC Bolsward/NL,"2002 fing der Bierbrauer Aart van der Linde an, Whisky herzustellen. Seinen Namen erhielt diese Abfüllung vom Frysk Hynder, dem friesischen Pferd.",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_FRYSK18WC_1.jpg,"45,90",sofort lieferbar,Frysk Hynder Wine Cask 2014/2018,https://www.whisky.de/shop/International/Andere/Frysk-Hynder-Wine-Cask-2014-2018.html?&searchorigin=2
43 % vol,"0,7 Liter",{'Sorte:': 'Single Malt Whisky'},Rudolf Jelínek a.s. Razov 472 76312 Vizovice/CZ,Gold Cock ist Tschechiens älteste Whisky Marke. Die Brennerei Rudolf Jelínek wurde bereits 1894 gegründet. Neben seinen renomierten Obstbränden und Likören wird auch Single Malt Whisky destilliert.,inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_GOLDC1200_1.jpg,"21,90",sofort lieferbar,Gold Cock 12 Jahre,https://www.whisky.de/shop/International/Andere/Gold-Cock-12-Jahre.html?&searchorigin=2
"49,2 % vol","0,7 Liter",{'Sorte:': 'Single Malt Whisky'},Rudolf Jelínek a.s. Razov 472 76312 Vizovice/CZ,Gold Cock ist Tschechiens älteste Whisky Marke. Die Brennerei Rudolf Jelínek wurde bereits 1894 gegründet. Neben seinen renomierten Obstbränden und Likören wird auch Single Malt Whisky destilliert.,inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_GOLDC0800_1.jpg,"49,90",sofort lieferbar,Gold Cock 8 Jahre,https://www.whisky.de/shop/International/Andere/Gold-Cock-8-Jahre.html?&searchorigin=2
"40,7 % vol","0,7 Liter",{'Sorte:': 'Single Malt Whisky'},Pradlo Distillery Palirenska 641/2 326 00 Plzen/CZ,"Dieser einzigartige Whisky aus Tschechien wurde noch vor dem Fall des Eisernen Vorhangs gebrannt. Doch dann gerieten die Fässer in Vergessenheit und wurden erst nach über 20 Jahren durch die neuen Eigentümer der Brennerei entdeckt. Benannt wurde der Whisky nach dem Spitznamen für die örtliche Getreidemühle, die mit einem Eisenhammer ausgestattet war.",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_HAMME8923_1.jpg,"59,90",geringer Vorrat,Hammer Head 23J-1989,https://www.whisky.de/shop/International/Andere/Hammer-Head-23J-1989.html?&searchorigin=2
"40,7 % vol","0,7 Liter",{'Sorte:': 'Single Malt Whisky'},Pradlo Distillery Palirenska 641/2 326 00 Plzen/CZ,"Dieser einzigartige Whisky aus Tschechien wurde noch vor dem Fall des Eisernen Vorhangs gebrannt. Doch dann gerieten die Fässer in Vergessenheit und wurden erst nach über 20 Jahren durch die neuen Eigentümer der Brennerei entdeckt. Benannt wurde der Whisky nach dem Spitznamen für die örtliche Getreidemühle, die mit einem Eisenhammer ausgestattet war.",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_HAMME8925_1.jpg,"148,50",geringer Vorrat,Hammer Head 25J-1989,https://www.whisky.de/shop/International/Andere/Hammer-Head-25J-1989.html?&searchorigin=2
40 % vol,"0,7 Liter",{'Sorte:': 'Single Malt Whisky'},La Maison du Whisky 8-10 Rue Gustave Eiffel 92110 Clichy/FR,"1825 war Henry Hellyer einer der ersten europäischen Entdecker, die den zerklüfteten Nord-Westen Tasmaniens betraten. Als Chefvermesser hatte er nur eine Ochsenherde und die einfachsten Geräte, um eine unbefestigte Straße in der Wildnis zu bauen. Fast 200 Jahre später führt diese Straße zu der Hellyers Road Distillery. Dieser Whisky erhielt seinen Namen nach den Winden (Roaring 40s), die über Tasmanien hinweg ziehen.",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_HELLY00RO_1.jpg,"39,90",geringer Vorrat,Hellyers Road Original Roaring Forty,https://www.whisky.de/shop/International/Andere/Hellyers-Road-Original-Roaring-Forty.html?&searchorigin=2
"46,2 % vol","0,7 Liter",{'Sorte:': 'Single Malt Whisky'},La Maison du Whisky 8-10 Rue Gustave Eiffel 92110 Clichy/FR,"1825 war Henry Hellyer einer der ersten europäischen Entdecker, die den zerklüfteten Nord-Westen Tasmaniens betraten. Als Chefvermesser hatte er nur eine Ochsenherde und die einfachsten Geräte, um eine unbefestigte Straße in der Wildnis zu bauen. Fast 200 Jahre später führt diese Straße zu der Hellyers Road Distillery.",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_HELLY00PE_1.jpg,"49,90",sofort lieferbar,Hellyers Road Peated,https://www.whisky.de/shop/International/Andere/Hellyers-Road-Peated-Tasmanien.html?&searchorigin=2
"46,2 % vol","0,7 Liter",{'Sorte:': 'Single Malt Whisky'},La Maison du Whisky 8-10 Rue Gustave Eiffel 92110 Clichy/FR,"1825 war Henry Hellyer einer der ersten europäischen Entdecker, die den zerklüfteten Nord-Westen Tasmaniens betraten. Als Chefvermesser hatte er nur eine Ochsenherde und die einfachsten Geräte, um eine unbefestigte Straße in der Wildnis zu bauen. Fast 200 Jahre später führt diese Straße zu der Hellyers Road Distillery. ",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_HELLY00PN_1.jpg,"54,90",sofort lieferbar,Hellyers Road Pinot Noir,https://www.whisky.de/shop/International/Andere/Hellyers-Road-Pinot-Noir.html?&searchorigin=2
"46,2 % vol","0,7 Liter",{'Sorte:': 'Single Malt Whisky'},La Maison du Whisky 8-10 Rue Gustave Eiffel 92110 Clichy/FR,"1825 war Henry Hellyer einer der ersten europäischen Entdecker, die den zerklüfteten Nord-Westen Tasmaniens betraten. Als Chefvermesser hatte er nur eine Ochsenherde und die einfachsten Geräte, um eine unbefestigte Straße in der Wildnis zu bauen. Fast 200 Jahre später führt diese Straße zu der Hellyers Road Brennerei.",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_HELLY1000_1.jpg,"54,90",sofort lieferbar,Hellyers Road Original 10 Jahre,https://www.whisky.de/shop/International/Andere/Hellyers-Road-Original-10-Jahre.html?&searchorigin=2
"46,1 % vol","0,7 Liter",{'Sorte:': 'Single Malt Whisky'},Mackmyra Svensk Whisky AB Kolonnvägen 2 80267 Gävle/SE,"Die diesjährige Frühlingsabfüllung von Mackmyra heißt Äppelblom, die Apfelblüte. Der frische und fruchtige Charakter wurde auch durch die besondere Reifung erzeugt. Rund ein Drittel des Malts wurde in Eichenfässern gelagert, in denen zuvor Calvados von Christian Droin lagerte.",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_MACKM0AP0_1.jpg,"54,90",sofort lieferbar,Mackmyra Äppelblom - Calvadosfass Finished,https://www.whisky.de/shop/International/Andere/Mackmyra-Aeppelblom-Calvadosfass-Finished.html?&searchorigin=2
"46,1 % vol","0,7 Liter",{'Sorte:': 'Single Malt Whisky'},Mackmyra Svensk Whisky AB Kolonnvägen 2 80267 Gävle/SE,Für die limitierte Edition Amerikansk Ek wurde der rauchige Single Malt von Mackmyra in neuen 200 Liter Fässern gereift.,inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_MACKM00SA_1.jpg,"54,90",sofort lieferbar,Mackmyra Svensk Rök - Amerikansk Ek,https://www.whisky.de/shop/International/Andere/Mackmyra-Svensk-Roek-Amerikansk-Ek.html?&searchorigin=2
40 % vol,"0,7 Liter",{'Sorte:': 'Single Malt Whisky'},Mackmyra Svensk Whisky AB Kolonnvägen 2 80267 Gävle/SE,"Dieser Single Malt von Mackmyra wurde in Zusammenarbeit mit der Band Scorpions ins Leben gerufen. Er reifte in amerikanischen Bourbonfässern und dann in Oloroso Sherryfässern, bevor er in Fässer kam, die zuvor mit deutschem Kirschwein belegt waren. ",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_MACKM0SC0_1.jpg,"59,90",sofort lieferbar,Scorpions 'Rock'n Roll Star' by Mackmyra,https://www.whisky.de/shop/International/Andere/Scorpions-Rock-n-Roll-Star-by-Mackmyra.html?&searchorigin=2
40 % vol,"0,7 Liter",{'Sorte:': 'Single Malt Whisky'},Mackmyra Svensk Whisky AB Kolonnvägen 2 80267 Gävle/SE,Die Rockband Motörhead feierte 2015 ihr 40-jähriges Bestehen. Einige Zeit später starb ihr Gründer und Bassist Lemmy Kilmister. Zusammen mit Mackmyra und der schwedischen Firma Brands For Fans wurde dieser besondere Single Malt zum Jubiläum kreiert. Der Whisky reifte zum größten Teil in frischen Bourbonfässern. Anschließend folgte ein Finish in Sherryfässern. ,inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_MACKM0MH7_1.jpg,"62,90",sofort lieferbar,Mackmyra Motörhead,https://www.whisky.de/shop/International/Andere/Mackmyra-Motoerhead.html?&searchorigin=2
"44,4 % vol","0,7 Liter",{'Sorte:': 'Single Malt Whisky'},Mackmyra Svensk Whisky AB Kolonnvägen 2 80267 Gävle/SE,"Skogshallon bedeutet im Schwedischen Waldhimbeere. Der Moment Skogshallon wurde zum Teil in Ex-Bourbonfässern gereift, die zuvor mit Wein aus schwedischen Waldhimbeeren gesättigt wurden. Weitere Geschmacksnoten erhielt er aus frischen amerikanischen Weißeichenfässern. ",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_MACKMW0MS2_1.jpg,"97,90","geringer Vorrat, nur eine Flasche pro Kunde",Mackmyra Moment Skogshallon ohne Umverpackung,https://www.whisky.de/shop/International/Andere/Mackmyra-Moment-Skogshallon-ohne-Umverpackung.html?&searchorigin=2
42 % vol,"0,7 Liter",{'Sorte:': 'Single Malt Whisky'},Mackmyra Svensk Whisky AB Kolonnvägen 2 80267 Gävle/SE,"Moment Fjällmark wurde in verschiedenen Fässern gereift, die zuvor mit schwedischem Moltebeerenwein, Oloroso und Pedro Ximénez Sherry gesättigt wurden. Der Whisky lagerte mindestens 8 Jahre, die ältesten verwendeten Fässer sind bis zu 13 Jahre alt.",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_MACKM0MF0_1.jpg,"108,50",geringer Vorrat,Mackmyra Moment Fjällmark,https://www.whisky.de/shop/International/Andere/Mackmyra-Moment-Fjaellmark.html?&searchorigin=2
"56,5 % vol","0,5 Liter",{'Sorte:': 'Single Malt Whisky'},Mackmyra Svensk Whisky AB Kolonnvägen 2 80267 Gävle/SE,"Unter Rotspon füllt Mackmyra ganz besondere Fässer ab. Nach der Reifung in ehemaligen Bourbonfässern wurde der Malt in Rotweinfässern nachgereift. Weil dabei jedes Fass seinen ganz eigenen Charakter entwickelte, wurden sie als Einzelfässer abgefüllt. Diese Edition wurde in Zusammenarbeit mit Hamburgs ältester Weinkellerei & Spirituosen-Manufaktur Heinr. von Have hergestellt. Die ausgefallenen Namen erinnern an die alten, schon längst vergessenen Handelssegelschiffe.",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_MACKMRGA0_1.jpg,"67,90",sofort lieferbar,Mackmyra Rotspon Galeone,https://www.whisky.de/shop/International/Andere/Mackmyra-Rotspon-Galeone.html?&searchorigin=2
"54,6 % vol","0,5 Liter",{'Sorte:': 'Single Malt Whisky'},Mackmyra Svensk Whisky AB Kolonnvägen 2 80267 Gävle/SE,"Unter Rotspon füllt Mackmyra ganz besondere Fässer ab. Nach der Reifung in ehemaligen Bourbonfässern wurde der Malt in Rotweinfässern nachgereift. Weil dabei jedes Fass seinen ganz eigenen Charakter entwickelte, wurden sie als Einzelfässer abgefüllt. Diese Edition wurde in Zusammenarbeit mit Hamburgs ältester Weinkellerei & Spirituosen-Manufaktur Heinr. von Have hergestellt. Die ausgefallenen Namen erinnern an die alten, schon längst vergessenen Handelssegelschiffe.",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_MACKMRBA0_1.jpg,"67,90",sofort lieferbar,Mackmyra Rotspon Bark,https://www.whisky.de/shop/International/Andere/Mackmyra-Rotspon-Bark.html?&searchorigin=2
"55,9 % vol","0,5 Liter",{'Sorte:': 'Single Malt Whisky'},Mackmyra Svensk Whisky AB Kolonnvägen 2 80267 Gävle/SE,"Unter Rotspon füllt Mackmyra ganz besondere Fässer ab. Nach der Reifung in ehemaligen Bourbonfässern wurde der Malt in Rotweinfässern nachgereift. Weil dabei jedes Fass seinen ganz eigenen Charakter entwickelte, wurden sie als Einzelfässer abgefüllt. Diese Edition wurde in Zusammenarbeit mit Hamburgs ältester Weinkellerei & Spirituosen-Manufaktur Heinr. von Have hergestellt. Die ausgefallenen Namen erinnern an die alten, schon längst vergessenen Handelssegelschiffe.",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_MACKMREW0_1.jpg,"67,90",sofort lieferbar,Mackmyra Rotspon Ewer,https://www.whisky.de/shop/International/Andere/Mackmyra-Rotspon-Ewer.html?&searchorigin=2
46 % vol,"0,7 Liter",{'Sorte:': 'Single Malt Whisky'},Bremer Spirituosen Contor GmbH Gisela-Müller-Wolff-Str.7 28197 Bremen/DE,"Dieser Single Malt aus Goa wurde in Ex-Bourbonfässern gereift und ist leicht rauchig. Jim Murray verlieh ihm 2014 ganze 96,5 Punkte.",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_PJOHN00ED_1.jpg,"37,90",sofort lieferbar,Paul John Edited,https://www.whisky.de/shop/International/Indien/Paul-John-Edited.html?&searchorigin=2
46 % vol,"0,7 Liter",{'Sorte:': 'Single Malt Whisky'},Bremer Spirituosen Contor GmbH Gisela-Müller-Wolff-Str.7 28197 Bremen/DE,Der Bold ist eine rauchige Abfüllung des indischen Whiskyherstellers Paul John. Der Single Malt ergänzt seit Ende 2015 das Standardsortiment.,inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_PJOHN00BO_1.jpg,"42,90",sofort lieferbar,Paul John Bold,https://www.whisky.de/shop/International/Indien/Paul-John-Bold.html?&searchorigin=2
46 % vol,"0,7 Liter",{'Sorte:': 'Single Malt Whisky'},Bremer Spirituosen Contor GmbH Gisela-Müller-Wolff-Str.7 28197 Bremen/DE,Diese festliche Paul John Christmas Edition ist eine Vermählung aus einem 7-jährigen ungetorften und getorften Single Malt. 18 Monate Nachreifung in Sherryfässern verfeinerten den Malt um fruchtig-weihnachtliche Noten. Der 8-Jährige ist die einzige Abfüllung von Paul John mit Altersangabe!,inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_PJOHN0CE0_1.jpg,"49,90",sofort lieferbar,Paul John 8J-/2018,https://www.whisky.de/shop/International/Indien/Paul-John-8J-2018.html?&searchorigin=2
"55,5 % vol","0,7 Liter",{'Sorte:': 'Single Malt Whisky'},Bremer Spirituosen Contor GmbH Gisela-Müller-Wolff-Str.7 28197 Bremen/DE,Das heiße indische Klima lässt Whisky intensiver und schneller reifen. Die kleine Brennerei Paul John hat sich seit 1992 in der Urlaubsregion Goa angesiedelt. ,inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_PJOHN0PE0_1.jpg,"57,90",sofort lieferbar,Paul John Select Peated,https://www.whisky.de/shop/International/Indien/Paul-John-Select-Peated.html?&searchorigin=2
43 % vol,"0,7 Liter",{'Sorte:': 'Single Malt Whisky'},TNI Tradenet International Handels GmbH Randstr. 1-5 22525 Hamburg/DE,"Rampur Select ist der erste Single Malt Whisky aus der Radico Khaitan Brennerei, die Indiens viertgrößtem Spirituosenhersteller gehört. Die Destillerie hieß früher Rampur, daher erhielt auch ihr Single Malt den Namen. Die Brennerei soll die Älteste des Landes sein und liegt am Fuße des Himalayas.",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_RAMPU0000_1.jpg,"47,90",sofort lieferbar,Rampur Select,https://www.whisky.de/shop/International/Indien/Rampur-Select.html?&searchorigin=2
43 % vol,"0,7 Liter",{'Sorte:': 'Single Malt Whisky'},Lagavulin Distillery Port Ellen Isle of Islay PA42 7DZ/GB,"Diese Abfüllung des Lagavulin gehört zur Distillers Edition der Classic Malts of Scotland. Der Single Malt reifte mindestens drei Monate in Pedro Ximenez Sherryfässern nach. Der kraftvolle, trockene und maritime Charakter des Lagavulin wird hier ergänzt durch reiche, süße Aromen aus einem Pedro Ximenez Fass.",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_LAGAV0018_1.jpg,"79,90",sofort lieferbar,Lagavulin Distillers Edition 2002/2018,https://www.whisky.de/shop/Aktuell/Whisky-de-Award/Lagavulin-Distillers-Edition-2002-2018.html?&searchorigin=2
48 % vol,"0,7 Liter",{'Sorte:': 'Single Malt Whisky'},Beam Suntory UK Ltd. Springburn Bond Carlisle Street Glasgow G21 1EQ/GB,"Diese Spezialabfüllung reifte in drei unterschiedlichen Fässern: Ex-Bourbonfässer, europäische Eichenfässer (Ex-Sherry) und Quarter Casks. Entstanden ist die perfekte Mischung aus Torfrauch, Eichenholz und milder Süße.",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_LAPHR00TW_1.jpg,"41,90",sofort lieferbar,Laphroaig Triple Wood,https://www.whisky.de/shop/Aktuell/Whisky-de-Award/Laphroaig-Triple-Wood.html?&searchorigin=2
50 % vol,"0,7 Liter",{'Sorte:': 'Single Malt Whisky'},Isle of Arran Distillers Ltd. Lochranza Isle of Arran KA27 8HJ/GB,In der Weinfinish-Serie experimentiert Arran mit dem Einfluss verschiedenster Fassreifungen. Aus der Core-Range entstammt dieser Arran mit Nachreifung in Portweinfässern. Nach der üblichen Reifung in Ex-Bourbonfässern erhielt die Abfüllung durch das Weinfinish intensive Fruchtnoten.,inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_ARRAN0PO0_1.jpg,"39,90",sofort lieferbar,Arran Port Cask Finish,https://www.whisky.de/shop/Aktuell/Whisky-de-Award/Arran-Port-Cask-Finish.html?&searchorigin=2
"46,8 % vol","0,7 Liter",{'Sorte:': 'Single Malt Whisky'},Highland Park Distillery Holm Road Kirkwall Orkney KW15 1SU/GB,"Highland Park Valknut ist die zweite Abfüllung in der Serie der 'Wikinger Legenden', die in Zusammenarbeit mit dem dänischen Designer Jim Lyngvild entstand. Das Valknut Symbol der nordischen Mythologie, was im Deutschen auch als Wotansknoten bezeichnet wird, wird meist in Zusammenhang mit Krieg und Tod gebracht. Der Valknut reifte zu einem großen Teil in Sherryfässern aus amerikanischer Eiche. Für die Maische wurde u.a. Tartan-Gerste von Orkney verwendet. Damit ist der Malt deutlich rauchiger als sein Vorgänger Valkyrie.",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_HIGHL0VA0_1.jpg,"62,90",sofort lieferbar,Highland Park Valknut,https://www.whisky.de/shop/Aktuell/Whisky-de-Award/Highland-Park-Valknut.html?&searchorigin=2
"46,7 % vol","0,7 Liter",{'Sorte:': 'Single Malt Whisky'},Bladnoch Distillery Galloway DG8 9AB/GB,"200 Jahre nach der Gründung erlebt die Brennerei Bladnoch mit dem Relaunch ihrer Single Malts eine Wiedergeburt. Dieser Single Malt reifte 17 Jahre lang in den besten Bourbonfässern. Die Schlussreifung erfolgte für 2 bis 2,5 Jahre in frischen kalifornischen Rotweinfässern.",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_BLADN1700_1.jpg,"82,90",sofort lieferbar,Bladnoch 17 Jahre,https://www.whisky.de/shop/Aktuell/Whisky-de-Award/Bladnoch-17-Jahre.html?&searchorigin=2
46 % vol,"0,7 Liter",{'Sorte:': 'Single Malt Whisky'},Bremer Spirituosen Contor GmbH Gisela-Müller-Wolff-Str.7 28197 Bremen/DE,Diese festliche Paul John Christmas Edition ist eine Vermählung aus einem 7-jährigen ungetorften und getorften Single Malt. 18 Monate Nachreifung in Sherryfässern verfeinerten den Malt um fruchtig-weihnachtliche Noten. Der 8-Jährige ist die einzige Abfüllung von Paul John mit Altersangabe!,inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_PJOHN0CE0_1.jpg,"49,90",sofort lieferbar,Paul John 8J-/2018,https://www.whisky.de/shop/Aktuell/Whisky-de-Award/Paul-John-8J-2018.html?&searchorigin=2
46 % vol,"0,05 Liter",{'Sorte:': 'Single Malt Whisky'},Tullibardine Ltd. Stirling Street Blackford Perthshire PH4 1QG/GB,"Haben Sie sich schon mal gefragt, wie der 228 Burgundy noch intensiver schmecken könnte? Dann probieren Sie den Klassiker mit einem höheren Alkoholgehalt statt den üblichen 43% vol!",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_MINITULBU_1.jpg,"5,90",sofort lieferbar,Miniatur Tullibardine 228 Burgundy 'Whisky.de exklusiv',https://www.whisky.de/shop/Aktuell/Whisky-de-exklusiv/Miniatur-Tullibardine-228-Burgundy-Whisky-de-exklusiv.html?&searchorigin=2
